SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
20359,3/26/2020,Utah,US,3/26/2020 23:48,14,0,0
20360,3/26/2020,Wisconsin,US,3/26/2020 23:48,4,0,0
20361,3/26/2020,Tennessee,US,3/26/2020 23:48,1,0,0
20362,3/26/2020,Indiana,US,3/26/2020 23:48,4,0,0
20363,3/26/2020,Kentucky,US,3/26/2020 23:48,0,0,0
20364,3/26/2020,Kentucky,US,3/26/2020 23:48,0,0,0
20365,3/26/2020,Idaho,US,3/26/2020 23:48,0,0,0
20366,3/26/2020,Maine,US,3/26/2020 23:48,8,0,0
20367,3/26/2020,Missouri,US,3/26/2020 23:48,0,0,0
20368,3/26/2020,Wisconsin,US,3/26/2020 23:48,22,1,0
20369,3/26/2020,Washington,US,3/26/2020 23:48,0,0,0
20370,3/26/2020,Iowa,US,3/26/2020 23:48,1,0,0
20371,3/26/2020,Virginia,US,3/26/2020 23:48,0,0,0
20372,3/26/2020,Florida,US,3/26/2020 23:48,169,3,0
20373,3/26/2020,Iowa,US,3/26/2020 23:48,0,0,0
20374,3/26/2020,Texas,US,3/26/2020 23:48,0,0,0
20375,3/26/2020,North Carolina,US,3/26/2020 23:48,0,0,0
20376,3/26/2020,Mississippi,US,3/26/2020 23:48,4,0,0
20377,3/26/2020,Texas,US,3/26/2020 23:48,0,0,0
20378,3/26/2020,Colorado,US,3/26/2020 23:48,1,0,0
20379,3/26/2020,Montana,US,3/26/2020 23:48,0,0,0
20380,3/26/2020,Wyoming,US,3/26/2020 23:48,1,0,0
20381,3/26/2020,Indiana,US,3/26/2020 23:48,0,0,0
20382,3/26/2020,Texas,US,3/26/2020 23:48,2,0,0
20383,3/26/2020,Texas,US,3/26/2020 23:48,0,0,0
20384,3/26/2020,Florida,US,3/26/2020 23:48,19,1,0
20385,3/26/2020,North Carolina,US,3/26/2020 23:48,1,0,0
20386,3/26/2020,New Jersey,US,3/26/2020 23:48,399,0,0
20387,3/26/2020,Virginia,US,3/26/2020 23:48,0,0,0
20388,3/26/2020,Georgia,US,3/26/2020 23:48,7,0,0
20389,3/26/2020,Ohio,US,3/26/2020 23:48,0,0,0
20390,3/26/2020,Kansas,US,3/26/2020 23:48,0,0,0
20391,3/26/2020,Nebraska,US,3/26/2020 23:48,0,0,0
20392,3/26/2020,Oklahoma,US,3/26/2020 23:48,10,1,0
20393,3/26/2020,Idaho,US,3/26/2020 23:48,1,0,0
20394,3/26/2020,Oklahoma,US,3/26/2020 23:48,5,0,0
20395,3/26/2020,Georgia,US,3/26/2020 23:48,5,0,0
20396,3/26/2020,Mississippi,US,3/26/2020 23:48,16,0,0
20397,3/26/2020,Texas,US,3/26/2020 23:48,0,0,0
20398,3/26/2020,North Dakota,US,3/26/2020 23:48,0,0,0
20399,3/26/2020,Missouri,US,3/26/2020 23:48,1,0,0
20400,3/26/2020,Washington,US,3/26/2020 23:48,0,0,0
20401,3/26/2020,North Carolina,US,3/26/2020 23:48,0,0,0
20402,3/26/2020,Kentucky,US,3/26/2020 23:48,0,0,0
20403,3/26/2020,West Virginia,US,3/26/2020 23:48,0,0,0
20404,3/26/2020,Minnesota,US,3/26/2020 23:48,0,0,0
20405,3/26/2020,South Dakota,US,3/26/2020 23:48,1,1,0
20406,3/26/2020,Maine,US,3/26/2020 23:48,5,0,0
20407,3/26/2020,Illinois,US,3/26/2020 23:48,4,0,0
20408,3/26/2020,Wisconsin,US,3/26/2020 23:48,0,0,0
20409,3/26/2020,Nebraska,US,3/26/2020 23:48,0,0,0
20410,3/26/2020,South Dakota,US,3/26/2020 23:48,0,0,0
20411,3/26/2020,North Carolina,US,3/26/2020 23:48,0,0,0
20412,3/26/2020,Alabama,US,3/26/2020 23:48,0,0,0
20413,3/26/2020,Arkansas,US,3/26/2020 23:48,0,0,0
20414,3/26/2020,Illinois,US,3/26/2020 23:48,0,0,0
20415,3/26/2020,Indiana,US,3/26/2020 23:48,0,0,0
20416,3/26/2020,Kentucky,US,3/26/2020 23:48,0,0,0
20417,3/26/2020,Mississippi,US,3/26/2020 23:48,1,0,0
20418,3/26/2020,Missouri,US,3/26/2020 23:48,4,0,0
20419,3/26/2020,Ohio,US,3/26/2020 23:48,0,0,0
20420,3/26/2020,Pennsylvania,US,3/26/2020 23:48,0,0,0
20421,3/26/2020,Tennessee,US,3/26/2020 23:48,1,0,0
20422,3/26/2020,Nevada,US,3/26/2020 23:48,0,0,0
20423,3/26/2020,North Carolina,US,3/26/2020 23:48,1,0,0
20424,3/26/2020,Alaska,US,3/26/2020 23:48,0,0,0
20425,3/26/2020,Virginia,US,3/26/2020 23:48,0,0,0
20426,3/26/2020,Montana,US,3/26/2020 23:48,0,0,0
20427,3/26/2020,Missouri,US,3/26/2020 23:48,0,0,0
20428,3/26/2020,Missouri,US,3/26/2020 23:48,0,0,0
20429,3/26/2020,Nebraska,US,3/26/2020 23:48,0,0,0
20430,3/26/2020,Pennsylvania,US,3/26/2020 23:48,475,1,0
20431,3/26/2020,Arkansas,US,3/26/2020 23:48,0,0,0
20432,3/26/2020,Colorado,US,3/26/2020 23:48,0,0,0
20433,3/26/2020,Kansas,US,3/26/2020 23:48,0,0,0
20434,3/26/2020,Montana,US,3/26/2020 23:48,0,0,0
20435,3/26/2020,Illinois,US,3/26/2020 23:48,0,0,0
20436,3/26/2020,Ohio,US,3/26/2020 23:48,2,0,0
20437,3/26/2020,Alabama,US,3/26/2020 23:48,1,0,0
20438,3/26/2020,Georgia,US,3/26/2020 23:48,4,0,0
20439,3/26/2020,South Carolina,US,3/26/2020 23:48,6,0,0
20440,3/26/2020,Tennessee,US,3/26/2020 23:48,0,0,0
20441,3/26/2020,Georgia,US,3/26/2020 23:48,1,0,0
20442,3/26/2020,Nebraska,US,3/26/2020 23:48,0,0,0
20443,3/26/2020,North Dakota,US,3/26/2020 23:48,2,0,0
20444,3/26/2020,Washington,US,3/26/2020 23:48,186,4,0
20445,3/26/2020,Wisconsin,US,3/26/2020 23:48,3,0,0
20446,3/26/2020,Alabama,US,3/26/2020 23:48,2,0,0
20447,3/26/2020,Arkansas,US,3/26/2020 23:48,1,0,0
20448,3/26/2020,Georgia,US,3/26/2020 23:48,0,0,0
20449,3/26/2020,Illinois,US,3/26/2020 23:48,0,0,0
20450,3/26/2020,Indiana,US,3/26/2020 23:48,0,0,0
20451,3/26/2020,Kentucky,US,3/26/2020 23:48,0,0,0
20452,3/26/2020,Mississippi,US,3/26/2020 23:48,12,0,0
20453,3/26/2020,Missouri,US,3/26/2020 23:48,0,0,0
20454,3/26/2020,Ohio,US,3/26/2020 23:48,0,0,0
20455,3/26/2020,Pennsylvania,US,3/26/2020 23:48,15,0,0
20456,3/26/2020,Arizona,US,3/26/2020 23:48,75,1,0
20457,3/26/2020,Arizona,US,3/26/2020 23:48,35,0,0
20458,3/26/2020,Minnesota,US,3/26/2020 23:48,0,0,0
20459,3/26/2020,Florida,US,3/26/2020 23:48,64,1,0
20460,3/26/2020,Minnesota,US,3/26/2020 23:48,0,0,0
20461,3/26/2020,Maine,US,3/26/2020 23:48,0,0,0
20462,3/26/2020,Colorado,US,3/26/2020 23:48,23,0,0
20463,3/26/2020,North Carolina,US,3/26/2020 23:48,8,0,0
20464,3/26/2020,Oklahoma,US,3/26/2020 23:48,0,0,0
20465,3/26/2020,Virginia,US,3/26/2020 23:48,1,0,0
20466,3/26/2020,Utah,US,3/26/2020 23:48,0,0,0
20467,3/26/2020,California,US,3/26/2020 23:48,30,1,0
20468,3/26/2020,Louisiana,US,3/26/2020 23:48,13,0,0
20469,3/26/2020,Missouri,US,3/26/2020 23:48,5,0,0
20470,3/26/2020,Nebraska,US,3/26/2020 23:48,0,0,0
20471,3/26/2020,Wyoming,US,3/26/2020 23:48,0,0,0
20472,3/26/2020,West Virginia,US,3/26/2020 23:48,0,0,0
20473,3/26/2020,California,US,3/26/2020 23:48,0,0,0
20474,3/26/2020,Iowa,US,3/26/2020 23:48,0,0,0
20475,3/26/2020,Massachusetts,US,3/26/2020 23:48,138,0,0
20476,3/26/2020,Iowa,US,3/26/2020 23:48,0,0,0
20477,3/26/2020,West Virginia,US,3/26/2020 23:48,0,0,0
20478,3/26/2020,Arkansas,US,3/26/2020 23:48,3,0,0
20479,3/26/2020,Louisiana,US,3/26/2020 23:48,1,0,0
20480,3/26/2020,Arkansas,US,3/26/2020 23:48,1,0,0
20481,3/26/2020,Florida,US,3/26/2020 23:48,17,0,0
20482,3/26/2020,Georgia,US,3/26/2020 23:48,10,0,0
20483,3/26/2020,Iowa,US,3/26/2020 23:48,24,0,0
20484,3/26/2020,Minnesota,US,3/26/2020 23:48,0,0,0
20485,3/26/2020,Missouri,US,3/26/2020 23:48,0,0,0
20486,3/26/2020,Nebraska,US,3/26/2020 23:48,0,0,0
20487,3/26/2020,North Carolina,US,3/26/2020 23:48,0,0,0
20488,3/26/2020,Oregon,US,3/26/2020 23:48,6,0,0
20489,3/26/2020,Tennessee,US,3/26/2020 23:48,0,0,0
20490,3/26/2020,Texas,US,3/26/2020 23:48,0,0,0
20491,3/26/2020,Wisconsin,US,3/26/2020 23:48,0,0,0
20492,3/26/2020,Montana,US,3/26/2020 23:48,0,0,0
20493,3/26/2020,Mississippi,US,3/26/2020 23:48,3,0,0
20494,3/26/2020,Oklahoma,US,3/26/2020 23:48,1,0,0
20495,3/26/2020,Arkansas,US,3/26/2020 23:48,1,0,0
20496,3/26/2020,Illinois,US,3/26/2020 23:48,0,0,0
20497,3/26/2020,Minnesota,US,3/26/2020 23:48,0,0,0
20498,3/26/2020,Virginia,US,3/26/2020 23:48,1,0,0
20499,3/26/2020,Ohio,US,3/26/2020 23:48,8,0,0
20500,3/26/2020,Wisconsin,US,3/26/2020 23:48,1,0,0
20501,3/26/2020,Indiana,US,3/26/2020 23:48,5,0,0
20502,3/26/2020,Virginia,US,3/26/2020 23:48,0,0,0
20503,3/26/2020,Indiana,US,3/26/2020 23:48,1,0,0
20504,3/26/2020,Kansas,US,3/26/2020 23:48,1,0,0
20505,3/26/2020,Oklahoma,US,3/26/2020 23:48,2,0,0
20506,3/26/2020,Iowa,US,3/26/2020 23:48,3,0,0
20507,3/26/2020,Pennsylvania,US,3/26/2020 23:48,1,0,0
20508,3/26/2020,South Dakota,US,3/26/2020 23:48,0,0,0
20509,3/26/2020,Texas,US,3/26/2020 23:48,3,0,0
20510,3/26/2020,Montana,US,3/26/2020 23:48,0,0,0
20511,3/26/2020,Kentucky,US,3/26/2020 23:48,0,0,0
20512,3/26/2020,Montana,US,3/26/2020 23:48,0,0,0
20513,3/26/2020,Idaho,US,3/26/2020 23:48,0,0,0
20514,3/26/2020,Iowa,US,3/26/2020 23:48,4,0,0
20515,3/26/2020,Virginia,US,3/26/2020 23:48,0,0,0
20516,3/26/2020,Arkansas,US,3/26/2020 23:48,0,0,0
20517,3/26/2020,Montana,US,3/26/2020 23:48,0,0,0
20518,3/26/2020,Kansas,US,3/26/2020 23:48,0,0,0
20519,3/26/2020,Ohio,US,3/26/2020 23:48,0,0,0
20520,3/26/2020,Mississippi,US,3/26/2020 23:48,1,0,0
20521,3/26/2020,Texas,US,3/26/2020 23:48,0,0,0
20522,3/26/2020,Michigan,US,3/26/2020 23:48,0,0,0
20523,3/26/2020,West Virginia,US,3/26/2020 23:48,2,0,0
20524,3/26/2020,Wisconsin,US,3/26/2020 23:48,0,0,0
20525,3/26/2020,Virginia,US,3/26/2020 23:48,2,0,0
20526,3/26/2020,Virginia,US,3/26/2020 23:48,0,0,0
20527,3/26/2020,Maryland,US,3/26/2020 23:48,101,2,0
20528,3/26/2020,Virginia,US,3/26/2020 23:48,36,0,0
20529,3/26/2020,Alaska,US,3/26/2020 23:48,0,0,0
20530,3/26/2020,Rhode Island,US,3/26/2020 23:48,91,0,0
20531,3/26/2020,Colorado,US,3/26/2020 23:48,0,0,0
20532,3/26/2020,Colorado,US,3/26/2020 23:48,3,0,0
20533,3/26/2020,Arkansas,US,3/26/2020 23:48,83,0,0
20534,3/26/2020,Georgia,US,3/26/2020 23:48,1,0,0
20535,3/26/2020,Illinois,US,3/26/2020 23:48,0,0,0
20536,3/26/2020,Indiana,US,3/26/2020 23:48,0,0,0
20537,3/26/2020,Kentucky,US,3/26/2020 23:48,3,0,0
20538,3/26/2020,Missouri,US,3/26/2020 23:48,4,0,0
20539,3/26/2020,Virginia,US,3/26/2020 23:48,0,0,0
20540,3/26/2020,Oklahoma,US,3/26/2020 23:48,0,0,0
20541,3/26/2020,Florida,US,3/26/2020 23:48,12,0,0
20542,3/26/2020,Georgia,US,3/26/2020 23:48,0,0,0
20543,3/26/2020,Illinois,US,3/26/2020 23:48,0,0,0
20544,3/26/2020,Indiana,US,3/26/2020 23:48,2,1,0
20545,3/26/2020,Missouri,US,3/26/2020 23:48,0,0,0
20546,3/26/2020,New York,US,3/26/2020 23:48,94,0,0
20547,3/26/2020,Ohio,US,3/26/2020 23:48,0,0,0
20548,3/26/2020,Tennessee,US,3/26/2020 23:48,11,0,0
20549,3/26/2020,West Virginia,US,3/26/2020 23:48,2,0,0
20550,3/26/2020,New Mexico,US,3/26/2020 23:48,0,0,0
20551,3/26/2020,Maryland,US,3/26/2020 23:48,2,0,0
20552,3/26/2020,New York,US,3/26/2020 23:48,0,0,0
20553,3/26/2020,Georgia,US,3/26/2020 23:48,0,0,0
20554,3/26/2020,Mississippi,US,3/26/2020 23:48,2,0,0
20555,3/26/2020,Georgia,US,3/26/2020 23:48,0,0,0
20556,3/26/2020,Wisconsin,US,3/26/2020 23:48,8,0,0
20557,3/26/2020,Virginia,US,3/26/2020 23:48,1,0,0
20558,3/26/2020,Texas,US,3/26/2020 23:48,0,0,0
20559,3/26/2020,West Virginia,US,3/26/2020 23:48,1,0,0
20560,3/26/2020,Missouri,US,3/26/2020 23:48,1,0,0
20561,3/26/2020,Minnesota,US,3/26/2020 23:48,32,2,0
20562,3/26/2020,North Dakota,US,3/26/2020 23:48,3,0,0
20563,3/26/2020,Texas,US,3/26/2020 23:48,2,0,0
20564,3/26/2020,Alabama,US,3/26/2020 23:48,0,0,0
20565,3/26/2020,Arkansas,US,3/26/2020 23:48,1,0,0
20566,3/26/2020,Georgia,US,3/26/2020 23:48,1,0,0
20567,3/26/2020,Illinois,US,3/26/2020 23:48,0,0,0
20568,3/26/2020,Indiana,US,3/26/2020 23:48,0,0,0
20569,3/26/2020,Missouri,US,3/26/2020 23:48,1,0,0
20570,3/26/2020,North Carolina,US,3/26/2020 23:48,3,0,0
20571,3/26/2020,West Virginia,US,3/26/2020 23:48,0,0,0
20572,3/26/2020,Mississippi,US,3/26/2020 23:48,23,1,0
20573,3/26/2020,North Dakota,US,3/26/2020 23:48,0,0,0
20574,3/26/2020,Louisiana,US,3/26/2020 23:48,25,1,0
20575,3/26/2020,Virginia,US,3/26/2020 23:48,0,0,0
20576,3/26/2020,Montana,US,3/26/2020 23:48,1,0,0
20577,3/26/2020,Kansas,US,3/26/2020 23:48,0,0,0
20578,3/26/2020,Missouri,US,3/26/2020 23:48,0,0,0
20579,3/26/2020,Texas,US,3/26/2020 23:48,0,0,0
20580,3/26/2020,Texas,US,3/26/2020 23:48,0,0,0
20581,3/26/2020,Minnesota,US,3/26/2020 23:48,0,0,0
20582,3/26/2020,Louisiana,US,3/26/2020 23:48,0,0,0
20583,3/26/2020,Texas,US,3/26/2020 23:48,0,0,0
20584,3/26/2020,Nebraska,US,3/26/2020 23:48,0,0,0
20585,3/26/2020,Minnesota,US,3/26/2020 23:48,0,0,0
20586,3/26/2020,Texas,US,3/26/2020 23:48,1,0,0
20587,3/26/2020,Texas,US,3/26/2020 23:48,0,0,0
20588,3/26/2020,Kansas,US,3/26/2020 23:48,4,0,0
20589,3/26/2020,New York,US,3/26/2020 23:48,44,0,0
20590,3/26/2020,Minnesota,US,3/26/2020 23:48,1,0,0
20591,3/26/2020,North Dakota,US,3/26/2020 23:48,0,0,0
20592,3/26/2020,Kansas,US,3/26/2020 23:48,0,0,0
20593,3/26/2020,Missouri,US,3/26/2020 23:48,0,0,0
20594,3/26/2020,Tennessee,US,3/26/2020 23:48,0,0,0
20595,3/26/2020,Kansas,US,3/26/2020 23:48,0,0,0
20596,3/26/2020,Minnesota,US,3/26/2020 23:48,2,0,0
20597,3/26/2020,Utah,US,3/26/2020 23:48,0,0,0
20598,3/26/2020,Nebraska,US,3/26/2020 23:48,0,0,0
20599,3/26/2020,Illinois,US,3/26/2020 23:48,0,0,0
20600,3/26/2020,Louisiana,US,3/26/2020 23:48,1,0,0
20601,3/26/2020,Montana,US,3/26/2020 23:48,0,0,0
20602,3/26/2020,North Dakota,US,3/26/2020 23:48,0,0,0
20603,3/26/2020,Ohio,US,3/26/2020 23:48,4,0,0
20604,3/26/2020,South Carolina,US,3/26/2020 23:48,59,0,0
20605,3/26/2020,Wisconsin,US,3/26/2020 23:48,0,0,0
20606,3/26/2020,Georgia,US,3/26/2020 23:48,10,0,0
20607,3/26/2020,New York,US,3/26/2020 23:48,0,0,0
20608,3/26/2020,North Carolina,US,3/26/2020 23:48,0,0,0
20609,3/26/2020,Virginia,US,3/26/2020 23:48,0,0,0
20610,3/26/2020,Virginia,US,3/26/2020 23:48,14,0,0
20611,3/26/2020,Kansas,US,3/26/2020 23:48,1,0,0
20612,3/26/2020,Iowa,US,3/26/2020 23:48,0,0,0
20613,3/26/2020,New Mexico,US,3/26/2020 23:48,2,0,0
20614,3/26/2020,Colorado,US,3/26/2020 23:48,0,0,0
20615,3/26/2020,Colorado,US,3/26/2020 23:48,2,0,0
20616,3/26/2020,Indiana,US,3/26/2020 23:48,11,0,0
20617,3/26/2020,Missouri,US,3/26/2020 23:48,0,0,0
20618,3/26/2020,West Virginia,US,3/26/2020 23:48,0,0,0
20619,3/26/2020,California,US,3/26/2020 23:48,105,8,0
20620,3/26/2020,Tennessee,US,3/26/2020 23:48,1,0,0
20621,3/26/2020,West Virginia,US,3/26/2020 23:48,0,0,0
20622,3/26/2020,Virginia,US,3/26/2020 23:48,1,0,0
20623,3/26/2020,Virginia,US,3/26/2020 23:48,0,0,0
20624,3/26/2020,South Dakota,US,3/26/2020 23:48,0,0,0
20625,3/26/2020,Texas,US,3/26/2020 23:48,0,0,0
20626,3/26/2020,Kentucky,US,3/26/2020 23:48,0,0,0
20627,3/26/2020,Tennessee,US,3/26/2020 23:48,20,0,0
20628,3/26/2020,Texas,US,3/26/2020 23:48,1,0,0
20629,3/26/2020,North Carolina,US,3/26/2020 23:48,2,0,0
20630,3/26/2020,Minnesota,US,3/26/2020 23:48,0,0,0
20631,3/26/2020,Nebraska,US,3/26/2020 23:48,0,0,0
20632,3/26/2020,Wisconsin,US,3/26/2020 23:48,8,0,0
20633,3/26/2020,Illinois,US,3/26/2020 23:48,3,0,0
20634,3/26/2020,Virginia,US,3/26/2020 23:48,2,0,0
20635,3/26/2020,Kentucky,US,3/26/2020 23:48,0,0,0
20636,3/26/2020,Georgia,US,3/26/2020 23:48,12,0,0
20637,3/26/2020,New Hampshire,US,3/26/2020 23:48,56,0,0
20638,3/26/2020,North Carolina,US,3/26/2020 23:48,0,0,0
20639,3/26/2020,Virginia,US,3/26/2020 23:48,3,0,0
20640,3/26/2020,New York,US,3/26/2020 23:48,1197,5,0
20641,3/26/2020,Texas,US,3/26/2020 23:48,2,0,0
20642,3/26/2020,Oklahoma,US,3/26/2020 23:48,0,0,0
20643,3/26/2020,Oklahoma,US,3/26/2020 23:48,0,0,0
20644,3/26/2020,North Dakota,US,3/26/2020 23:48,0,0,0
20645,3/26/2020,Kansas,US,3/26/2020 23:48,0,0,0
20646,3/26/2020,Montana,US,3/26/2020 23:48,1,0,0
20647,3/26/2020,New Mexico,US,3/26/2020 23:48,0,0,0
20648,3/26/2020,Michigan,US,3/26/2020 23:48,1,0,0
20649,3/26/2020,Minnesota,US,3/26/2020 23:48,0,0,0
20650,3/26/2020,Montana,US,3/26/2020 23:48,0,0,0
20651,3/26/2020,Ohio,US,3/26/2020 23:48,0,0,0
20652,3/26/2020,Colorado,US,3/26/2020 23:48,9,0,0
20653,3/26/2020,Kentucky,US,3/26/2020 23:48,0,0,0
20654,3/26/2020,North Carolina,US,3/26/2020 23:48,12,0,0
20655,3/26/2020,Texas,US,3/26/2020 23:48,0,0,0
20656,3/26/2020,Indiana,US,3/26/2020 23:48,1,0,0
20657,3/26/2020,Kansas,US,3/26/2020 23:48,0,0,0
20658,3/26/2020,Texas,US,3/26/2020 23:48,2,0,0
20659,3/26/2020,Wisconsin,US,3/26/2020 23:48,0,0,0
20660,3/26/2020,Alabama,US,3/26/2020 23:48,1,0,0
20661,3/26/2020,Kansas,US,3/26/2020 23:48,0,0,0
20662,3/26/2020,Kentucky,US,3/26/2020 23:48,0,0,0
20663,3/26/2020,Virginia,US,3/26/2020 23:48,0,0,0
20664,3/26/2020,North Carolina,US,3/26/2020 23:48,0,0,0
20665,3/26/2020,Tennessee,US,3/26/2020 23:48,27,0,0
20666,3/26/2020,Vermont,US,3/26/2020 23:48,5,0,0
20667,3/26/2020,Louisiana,US,3/26/2020 23:48,0,0,0
20668,3/26/2020,Texas,US,3/26/2020 23:48,0,0,0
20669,3/26/2020,Iowa,US,3/26/2020 23:48,0,0,0
20670,3/26/2020,California,US,3/26/2020 23:48,113,5,0
20671,3/26/2020,Maine,US,3/26/2020 23:48,4,0,0
20672,3/26/2020,Michigan,US,3/26/2020 23:48,10,0,0
20673,3/26/2020,Colorado,US,3/26/2020 23:48,0,0,0
20674,3/26/2020,New Jersey,US,3/26/2020 23:48,2,0,0
20675,3/26/2020,Virginia,US,3/26/2020 23:48,0,0,0
20676,3/26/2020,Arkansas,US,3/26/2020 23:48,4,0,0
20677,3/26/2020,Illinois,US,3/26/2020 23:48,0,0,0
20678,3/26/2020,Kansas,US,3/26/2020 23:48,0,0,0
20679,3/26/2020,Missouri,US,3/26/2020 23:48,0,0,0
20680,3/26/2020,Nebraska,US,3/26/2020 23:48,0,0,0
20681,3/26/2020,Utah,US,3/26/2020 23:48,178,0,0
20682,3/26/2020,South Carolina,US,3/26/2020 23:48,1,0,0
20683,3/26/2020,North Carolina,US,3/26/2020 23:48,1,0,0
20684,3/26/2020,Texas,US,3/26/2020 23:48,0,0,0
20685,3/26/2020,California,US,3/26/2020 23:48,9,1,0
20686,3/26/2020,California,US,3/26/2020 23:48,54,2,0
20687,3/26/2020,California,US,3/26/2020 23:48,293,3,0
20688,3/26/2020,California,US,3/26/2020 23:48,223,2,0
20689,3/26/2020,Texas,US,3/26/2020 23:48,0,0,0
20690,3/26/2020,California,US,3/26/2020 23:48,71,3,0
20691,3/26/2020,Colorado,US,3/26/2020 23:48,0,0,0
20692,3/26/2020,New Mexico,US,3/26/2020 23:48,8,0,0
20693,3/26/2020,Utah,US,3/26/2020 23:48,0,0,0
20694,3/26/2020,Washington,US,3/26/2020 23:48,2,0,0
20695,3/26/2020,California,US,3/26/2020 23:48,54,0,0
20696,3/26/2020,California,US,3/26/2020 23:48,195,5,0
20697,3/26/2020,Colorado,US,3/26/2020 23:48,1,0,0
20698,3/26/2020,New Mexico,US,3/26/2020 23:48,1,0,0
20699,3/26/2020,Texas,US,3/26/2020 23:48,2,0,0
20700,3/26/2020,Texas,US,3/26/2020 23:48,0,0,0
20701,3/26/2020,South Dakota,US,3/26/2020 23:48,0,0,0
20702,3/26/2020,Montana,US,3/26/2020 23:48,0,0,0
20703,3/26/2020,New Mexico,US,3/26/2020 23:48,8,0,0
20704,3/26/2020,Ohio,US,3/26/2020 23:48,1,0,0
20705,3/26/2020,Illinois,US,3/26/2020 23:48,5,1,0
20706,3/26/2020,Michigan,US,3/26/2020 23:48,1,0,0
20707,3/26/2020,Utah,US,3/26/2020 23:48,0,0,0
20708,3/26/2020,California,US,3/26/2020 23:48,26,0,0
20709,3/26/2020,California,US,3/26/2020 23:48,542,19,0
20710,3/26/2020,Arizona,US,3/26/2020 23:48,2,0,0
20711,3/26/2020,California,US,3/26/2020 23:48,25,0,0
20712,3/26/2020,New Mexico,US,3/26/2020 23:48,17,0,0
20713,3/26/2020,Florida,US,3/26/2020 23:48,9,1,0
20714,3/26/2020,Florida,US,3/26/2020 23:48,34,1,0
20715,3/26/2020,New York,US,3/26/2020 23:48,73,0,0
20716,3/26/2020,North Dakota,US,3/26/2020 23:48,0,0,0
20717,3/26/2020,Nebraska,US,3/26/2020 23:48,8,0,0
20718,3/26/2020,Wisconsin,US,3/26/2020 23:48,7,0,0
20719,3/26/2020,Nebraska,US,3/26/2020 23:48,2,0,0
20720,3/26/2020,Wisconsin,US,3/26/2020 23:48,0,0,0
20721,3/26/2020,New York,US,3/26/2020 23:48,62,1,0
20722,3/26/2020,Texas,US,3/26/2020 23:48,0,0,0
20723,3/26/2020,Georgia,US,3/26/2020 23:48,0,0,0
20724,3/26/2020,New York,US,3/26/2020 23:48,2,0,0
20725,3/26/2020,Michigan,US,3/26/2020 23:48,0,0,0
20726,3/26/2020,Illinois,US,3/26/2020 23:48,0,0,0
20727,3/26/2020,Missouri,US,3/26/2020 23:48,0,0,0
20728,3/26/2020,New York,US,3/26/2020 23:48,0,0,0
20729,3/26/2020,Pennsylvania,US,3/26/2020 23:48,9,0,0
20730,3/26/2020,Ohio,US,3/26/2020 23:48,0,0,0
20731,3/26/2020,Missouri,US,3/26/2020 23:48,0,0,0
20732,3/26/2020,North Carolina,US,3/26/2020 23:48,1,0,0
20733,3/26/2020,Arkansas,US,3/26/2020 23:48,0,0,0
20734,3/26/2020,Illinois,US,3/26/2020 23:48,0,0,0
20735,3/26/2020,Indiana,US,3/26/2020 23:48,1,1,0
20736,3/26/2020,Iowa,US,3/26/2020 23:48,7,0,0
20737,3/26/2020,Kansas,US,3/26/2020 23:48,0,0,0
20738,3/26/2020,Kentucky,US,3/26/2020 23:48,1,0,0
20739,3/26/2020,Minnesota,US,3/26/2020 23:48,6,0,0
20740,3/26/2020,Mississippi,US,3/26/2020 23:48,4,0,0
20741,3/26/2020,Missouri,US,3/26/2020 23:48,1,0,0
20742,3/26/2020,Tennessee,US,3/26/2020 23:48,1,0,0
20743,3/26/2020,Virginia,US,3/26/2020 23:48,0,0,0
20744,3/26/2020,Nebraska,US,3/26/2020 23:48,0,0,0
20745,3/26/2020,Georgia,US,3/26/2020 23:48,0,0,0
20746,3/26/2020,Texas,US,3/26/2020 23:48,0,0,0
20747,3/26/2020,Arkansas,US,3/26/2020 23:48,2,0,0
20748,3/26/2020,Arkansas,US,3/26/2020 23:48,2,0,0
20749,3/26/2020,Colorado,US,3/26/2020 23:48,0,0,0
20750,3/26/2020,Kansas,US,3/26/2020 23:48,16,0,0
20751,3/26/2020,Florida,US,3/26/2020 23:48,37,0,0
20752,3/26/2020,Georgia,US,3/26/2020 23:48,2,0,0
20753,3/26/2020,Oklahoma,US,3/26/2020 23:48,0,0,0
20754,3/26/2020,New York,US,3/26/2020 23:48,0,0,0
20755,3/26/2020,Ohio,US,3/26/2020 23:48,1,0,0
20756,3/26/2020,Tennessee,US,3/26/2020 23:48,0,0,0
20757,3/26/2020,Oklahoma,US,3/26/2020 23:48,1,0,0
20758,3/26/2020,Arkansas,US,3/26/2020 23:48,1,0,0
20759,3/26/2020,Tennessee,US,3/26/2020 23:48,3,0,0
20760,3/26/2020,Utah,US,3/26/2020 23:48,0,0,0
20761,3/26/2020,Kansas,US,3/26/2020 23:48,0,0,0
20762,3/26/2020,Nebraska,US,3/26/2020 23:48,0,0,0
20763,3/26/2020,Texas,US,3/26/2020 23:48,0,0,0
20764,3/26/2020,Missouri,US,3/26/2020 23:48,0,0,0
20765,3/26/2020,Mississippi,US,3/26/2020 23:48,0,0,0
20766,3/26/2020,Arkansas,US,3/26/2020 23:48,0,0,0
